Sender ID,Max of Date Created,Recency,frequency,monetary,Average of Total Amount
7256,09/06/2022,671,29,47161.92,1626.273103
7270,19/01/2022,812,9,16760.98,1862.331111
7292,07/12/2023,125,22,34115.55,1550.706818
7314,15/09/2022,573,3,6348.99,2116.33
7329,03/12/2022,494,29,56038.97,1932.378276
7362,27/02/2019,1869,2,3737.25,1868.625
7436,04/07/2020,1376,12,20642,1720.166667
7456,16/01/2019,1911,1,2080,2080
7464,12/09/2022,576,4,7945.99,1986.4975
7473,04/03/2023,403,67,131918.29,1968.929701
7499,07/11/2019,1616,4,6795.71,1698.9275
7500,24/12/2021,838,42,64655.98,1539.428095
7614,02/01/2024,99,54,111552.91,2065.79463
7635,05/03/2019,1863,1,2010,2010
7658,29/08/2022,590,2,4200,2100
7705,30/07/2023,255,37,62449.35,1687.82027
7734,01/07/2023,284,13,20619.9,1586.146154
7738,07/05/2020,1434,29,49940,1722.068966
7832,18/06/2021,1027,8,12918,1614.75
7850,28/11/2023,134,13,23651.98,1819.383077
7883,25/03/2019,1843,4,7421.33,1855.3325
7890,20/02/2024,50,9,13880.65,1542.294444
7905,07/01/2024,94,31,59455.86,1917.930968
7916,22/01/2024,79,27,58371.97,2161.924815
7929,20/12/2023,112,15,25142.93,1676.195333
7997,26/11/2022,501,17,32368.99,1904.058235
8003,17/10/2023,176,26,44293.52,1703.596923
8031,16/05/2019,1791,1,1950,1950
8119,18/12/2023,114,16,30735.99,1920.999375
8121,25/04/2020,1446,8,13200,1650
8142,29/01/2019,1898,1,1800,1800
8151,07/01/2024,94,16,28602.99,1787.686875
8215,06/11/2023,156,20,32692.98,1634.649
8221,18/10/2019,1636,8,13500,1687.5
8243,21/04/2022,720,24,44331.48,1847.145
8248,30/11/2020,1227,5,9000,1800
8255,01/11/2022,526,15,30972,2064.8
8310,25/04/2019,1812,2,4000,2000
8335,22/05/2019,1785,4,8339.29,2084.8225
8341,05/08/2020,1344,19,34709,1826.789474
8348,17/02/2023,418,63,112250.58,1781.755238
8360,20/11/2019,1603,3,6010,2003.333333
8378,20/07/2023,265,19,35119.97,1848.419474
8398,13/12/2023,119,12,20500,1708.333333
8442,19/10/2022,539,27,55966.97,2072.850741
8499,28/02/2024,42,18,29094.46,1616.358889
8528,18/06/2021,1027,1,2000,2000
8566,04/06/2020,1406,1,2000,2000
8574,12/05/2020,1429,18,28700,1594.444444
8611,21/02/2022,779,19,39264.95,2066.576316
8637,30/12/2019,1563,1,2110,2110
8700,26/01/2021,1170,2,3998,1999
8722,05/10/2023,188,4,7003.99,1750.9975
8751,18/10/2023,175,15,31472.55,2098.17
8822,09/03/2019,1859,1,2000,2000
8853,03/01/2024,98,43,84813.85,1972.415116
8896,16/05/2023,330,30,52991.38,1766.379333
8908,19/10/2020,1269,14,29150,2082.142857
8931,17/01/2024,84,20,39164.97,1958.2485
8937,01/08/2022,618,9,15312,1701.333333
8979,23/11/2019,1600,7,14222,2031.714286
9024,19/11/2023,143,17,28346.9,1667.464706
9043,16/07/2023,269,5,7910.5,1582.1
9077,12/11/2019,1611,15,28164.48,1877.632
9082,22/09/2019,1662,5,10340,2068
9113,29/03/2022,743,8,13750.94,1718.8675
9205,28/12/2020,1199,12,19251,1604.25
9235,04/09/2022,584,3,5304.46,1768.153333
9241,05/01/2024,96,14,25459.99,1818.570714
9464,01/05/2023,345,46,99133.12,2155.067826
9491,12/07/2019,1734,5,8065,1613
9565,14/02/2024,56,29,55006.79,1896.785862
9583,02/05/2019,1805,1,1610,1610
9591,10/06/2020,1400,11,19001,1727.363636
9600,23/09/2022,565,10,21138.08,2113.808
9621,25/07/2019,1721,2,4200,2100
9657,09/06/2023,306,59,118484.93,2008.219153
9696,08/04/2019,1829,3,6389,2129.666667
9712,01/03/2020,1501,1,2008,2008
9726,06/01/2020,1556,3,5500,1833.333333
9772,19/01/2019,1908,1,2000,2000
9787,27/10/2019,1627,2,4000,2000
9792,03/02/2024,67,76,153832.66,2024.113947
9834,22/02/2023,413,17,29318.96,1724.644706
9884,03/12/2019,1590,12,19892.5,1657.708333
9922,08/06/2021,1037,4,8500,2125
9924,08/03/2023,399,15,24660.95,1644.063333
9955,26/11/2020,1231,7,11601,1657.285714
9959,11/01/2019,1916,1,2000,2000
9966,14/11/2022,513,23,39699.97,1726.085652
10025,12/10/2020,1276,5,10512.11,2102.422
10179,05/09/2023,218,6,9303.99,1550.665
10212,13/01/2024,88,16,33451.47,2090.716875
10227,10/11/2023,152,12,25345.52,2112.126667
10251,26/06/2020,1384,5,9995,1999
10282,17/11/2020,1240,8,16496.2,2062.025
10367,25/04/2019,1812,1,2000,2000
10378,06/01/2023,460,8,17102,2137.75
10386,19/12/2023,113,20,32969.97,1648.4985
10413,04/10/2020,1284,4,7311,1827.75
10424,01/12/2022,496,20,39108.71,1955.4355
10540,25/04/2023,351,3,6498,2166
10562,26/07/2023,259,13,22171.62,1705.509231
10581,25/09/2023,198,15,29968,1997.866667
10644,23/02/2024,47,17,32843.93,1931.995882
10699,26/02/2024,44,10,16077.4,1607.74
10718,19/12/2019,1574,6,11183,1863.833333
10731,23/01/2024,78,37,72142.92,1949.808649
10751,07/01/2020,1555,3,6000,2000
10788,13/10/2020,1275,17,34908,2053.411765
10790,03/08/2021,981,5,10707.02,2141.404
10915,18/08/2019,1697,11,18166,1651.454545
10925,09/10/2020,1279,2,4176,2088
10933,02/05/2020,1439,7,11900,1700
10935,28/02/2024,42,59,114302.94,1937.337966
10961,16/09/2023,207,16,30472.96,1904.56
10983,07/03/2019,1861,1,1950,1950
10995,19/04/2023,357,30,60104.3,2003.476667
11007,04/05/2023,342,11,22361.06,2032.823636
11017,10/07/2023,275,29,58054,2001.862069
11025,05/09/2021,948,9,15039.99,1671.11
11026,29/08/2020,1320,9,15850,1761.111111
11056,10/11/2022,517,24,39169.95,1632.08125
11093,23/05/2019,1784,3,4990,1663.333333
11104,21/01/2021,1175,8,16877.99,2109.74875
11118,12/04/2022,729,6,11999,1999.833333
11130,20/12/2019,1573,7,10785.52,1540.788571
11137,11/07/2019,1735,7,11036.4,1576.628571
11157,12/01/2020,1550,3,6500,2166.666667
11195,04/06/2022,676,9,16162,1795.777778
11267,02/03/2024,39,56,115919.8,2069.996429
11268,20/03/2021,1117,11,21589,1962.636364
11269,13/05/2019,1794,1,2000,2000
11288,19/05/2019,1788,1,2100,2100
11323,21/02/2024,49,83,134967.92,1626.119518
11327,05/02/2021,1160,10,20700,2070
11337,17/01/2021,1179,7,11005,1572.142857
11342,10/12/2019,1583,5,8700,1740
11353,03/06/2019,1773,1,2000,2000
11354,04/11/2019,1619,3,5500,1833.333333
11380,15/02/2024,55,14,27482.47,1963.033571
11393,18/06/2019,1758,2,3642.34,1821.17
11398,09/01/2024,92,11,18260,1660
11404,10/11/2022,517,33,71149.95,2156.059091
11410,15/07/2019,1731,2,4000,2000
11437,10/11/2022,517,16,33057.97,2066.123125
11519,01/03/2024,40,11,17959.98,1632.725455
11550,28/07/2019,1718,1,2000,2000
11558,17/03/2021,1120,4,6352.99,1588.2475
11567,05/08/2019,1710,2,3680,1840
11590,21/11/2023,141,28,56193.99,2006.928214
11607,26/02/2024,44,26,47042.92,1809.343077
11651,23/09/2021,930,7,12310.99,1758.712857
11670,29/03/2023,378,31,56614,1826.258065
11696,27/08/2019,1688,1,1820,1820
11706,07/12/2022,490,10,18170.92,1817.092
11741,13/07/2023,272,2,3650,1825
11750,16/09/2022,572,14,29855.13,2132.509286
11767,16/09/2019,1668,4,6190,1547.5
11815,24/02/2024,46,22,36418.89,1655.404091
11847,06/11/2021,886,2,3130.99,1565.495
12002,26/10/2023,167,7,14760.99,2108.712857
12008,02/11/2021,890,15,31735.97,2115.731333
12020,08/12/2020,1219,3,5500,1833.333333
12059,08/10/2021,915,8,14682,1835.25
12099,04/08/2020,1345,3,5490,1830
12153,14/04/2022,727,3,5376.61,1792.203333
12163,29/02/2024,41,65,107943.49,1660.669077
12326,19/02/2024,51,2,3279.99,1639.995
12745,07/12/2023,125,3,6261.99,2087.33
12771,21/10/2022,537,12,19613.94,1634.495
12786,04/01/2020,1558,1,1940,1940
12793,05/02/2020,1526,1,2000,2000
12832,27/01/2021,1169,16,24714,1544.625
12840,02/01/2024,99,48,78515.77,1635.745208
13000,27/02/2022,773,5,10001,2000.2
13077,11/03/2020,1491,2,3440,1720
13292,04/05/2020,1437,2,4000,2000
13305,29/06/2022,651,5,7710,1542
13313,06/10/2020,1282,5,8090,1618
13356,01/02/2021,1164,6,11000,1833.333333
13499,16/12/2021,846,7,14946.99,2135.284286
13586,18/06/2020,1392,1,1850,1850
13728,16/05/2022,695,3,6005.98,2001.993333
13789,01/08/2020,1348,3,5041.79,1680.596667
13839,10/02/2024,60,16,27319.96,1707.4975
13843,17/01/2024,84,22,34556.97,1570.771364
13900,25/11/2023,137,22,41389.92,1881.36
13933,29/12/2023,103,10,19154.48,1915.448
13969,27/02/2024,43,8,15313.96,1914.245
13971,27/02/2024,43,19,30523.38,1606.493684
13972,20/08/2020,1329,6,11000,1833.333333
16165,04/10/2023,189,7,11453.98,1636.282857
16300,30/01/2024,71,20,32591.4,1629.57
16691,24/07/2023,261,3,5319,1773
16704,09/02/2023,426,29,57412.54,1979.742759
16888,06/10/2021,917,12,19021.99,1585.165833
16994,26/02/2023,409,26,40793.81,1568.992692
17129,13/04/2023,363,5,8094.97,1618.994
17256,20/09/2023,203,23,47934.94,2084.127826
17433,20/01/2024,81,18,29035.98,1613.11
17514,12/04/2022,729,4,6160.97,1540.2425
17642,07/01/2024,94,24,43646.11,1818.587917
17674,15/10/2020,1273,2,4200,2100
17824,12/10/2023,181,10,17486.97,1748.697
18169,26/01/2023,440,6,11774.97,1962.495
18222,07/12/2020,1220,2,4010,2005
18248,23/03/2023,384,6,11272.98,1878.83
18291,13/03/2021,1124,6,11128.96,1854.826667
18324,15/03/2021,1122,3,5849.62,1949.873333
18339,01/03/2023,406,4,7201.49,1800.3725
18364,23/03/2023,384,1,1800,1800
18513,12/07/2021,1003,4,6400,1600
18517,05/08/2019,1710,1,2000,2000
18526,30/09/2019,1654,1,2000,2000
18545,19/08/2020,1330,5,7700,1540
18624,20/08/2019,1695,3,4785,1595
18666,27/05/2019,1780,2,4000,2000
18674,23/11/2020,1234,5,9153,1830.6
18689,01/07/2019,1745,2,4000,2000
18765,02/02/2024,68,36,57084.92,1585.692222
18785,23/06/2021,1022,4,7100,1775
18788,21/01/2024,80,12,20471.94,1705.995
18825,26/06/2020,1384,12,18475,1539.583333
18832,21/08/2019,1694,2,3500,1750
18837,20/01/2019,1907,1,1870,1870
18849,09/01/2024,92,14,30332.98,2166.641429
18971,14/03/2020,1488,5,9860.12,1972.024
19063,02/03/2023,405,18,38269.98,2126.11
19134,13/12/2019,1580,2,4000,2000
19143,24/05/2022,687,8,15936.4,1992.05
19309,15/10/2020,1273,2,4000,2000
19319,19/12/2019,1574,9,14490,1610
19329,23/12/2022,474,24,39228.11,1634.504583
19349,15/07/2020,1365,5,8177,1635.4
19351,25/08/2020,1324,4,7900,1975
19420,29/06/2022,651,6,11479.98,1913.33
19450,17/09/2020,1301,3,5500,1833.333333
19460,19/10/2021,904,13,23537.69,1810.591538
19488,13/07/2020,1367,2,4000,2000
19490,30/10/2022,528,15,23166.64,1544.442667
19516,10/08/2020,1339,1,2001,2001
19518,20/04/2020,1451,4,7000,1750
19578,16/10/2020,1272,3,5068,1689.333333
19588,22/01/2020,1540,2,3125,1562.5
19637,01/04/2020,1470,14,24700,1764.285714
19645,16/07/2023,269,12,20226.97,1685.580833
19671,14/11/2020,1243,7,10942.5,1563.214286
19685,06/10/2020,1282,5,8041,1608.2
19720,17/10/2020,1271,14,27005,1928.928571
19803,25/07/2023,260,26,45245.28,1740.203077
19807,26/02/2024,44,48,103618.91,2158.727292
19846,13/09/2020,1305,13,22335,1718.076923
19909,07/09/2019,1677,2,4310,2155
19916,08/01/2020,1554,5,10654.43,2130.886
19979,09/06/2023,306,32,66949.91,2092.184688
19981,01/01/2021,1195,3,4954,1651.333333
20003,29/12/2020,1198,9,14588.74,1620.971111
20009,10/02/2022,790,18,35102.2,1950.122222
20015,20/03/2019,1848,4,7300,1825
20083,04/01/2021,1192,5,9471,1894.2
20131,14/05/2019,1793,1,1700,1700
20132,03/07/2019,1743,4,6500,1625
20210,16/07/2019,1730,1,2000,2000
20304,28/01/2024,73,24,51304.89,2137.70375
20330,20/02/2023,415,15,25140.96,1676.064
20344,16/02/2022,784,16,25678.51,1604.906875
20369,23/09/2019,1661,3,4715,1571.666667
20371,16/07/2019,1730,1,2000,2000
20379,12/08/2019,1703,4,7000,1750
20407,25/05/2021,1051,11,22860,2078.181818
20415,29/12/2023,103,27,47186.03,1747.630741
20432,15/08/2020,1334,6,13000,2166.666667
20436,15/08/2020,1334,5,10069.29,2013.858
20440,31/05/2023,315,12,22289.49,1857.4575
20464,10/11/2023,152,64,117866.56,1841.665
20507,25/02/2023,410,11,18949.94,1722.721818
20522,29/09/2020,1289,5,10570,2114
20563,12/12/2019,1581,1,1700,1700
20584,01/03/2023,406,23,48015.98,2087.651304
20599,09/02/2020,1522,9,15965,1773.888889
20643,15/06/2023,300,21,33321.75,1586.75
20706,25/04/2022,716,5,8510.99,1702.198
20727,24/03/2021,1113,21,41959.05,1998.05
20755,09/10/2020,1279,8,17000,2125
20757,27/08/2020,1322,7,12842,1834.571429
20779,10/11/2022,517,58,94433.88,1628.170345
20784,25/06/2023,290,26,46451.48,1786.595385
20804,16/06/2019,1760,4,6500,1625
20829,07/11/2020,1250,7,12510,1787.142857
20846,25/08/2020,1324,36,74039,2056.638889
20889,12/02/2020,1519,2,3380.47,1690.235
20936,02/01/2021,1194,6,10208,1701.333333
20994,02/04/2022,739,9,14937.24,1659.693333
20999,28/06/2020,1382,2,4000,2000
21087,14/02/2023,421,16,25801.44,1612.59
21108,18/08/2022,601,3,5501.04,1833.68
21118,10/03/2019,1858,1,2000,2000
21124,28/11/2023,134,4,6252.99,1563.2475
21222,09/09/2019,1675,1,2000,2000
21266,17/03/2021,1120,17,29158.92,1715.230588
21314,20/04/2020,1451,2,3917,1958.5
21350,19/01/2022,812,13,24533.99,1887.23
21372,21/06/2021,1024,5,8600,1720
21422,10/01/2024,91,40,80485.99,2012.14975
21424,06/01/2020,1556,1,2000,2000
21494,17/10/2020,1271,3,5950,1983.333333
21514,29/01/2020,1533,3,4895.46,1631.82
21532,27/06/2022,653,1,2000,2000
21540,24/12/2023,108,14,25053.84,1789.56
21564,23/01/2020,1539,2,3300,1650
21570,30/07/2022,620,29,50007.74,1724.404828
21582,13/02/2023,422,13,26042.99,2003.306923
21630,20/09/2023,203,25,40217.47,1608.6988
21683,21/03/2023,386,32,63476.39,1983.637188
21729,15/04/2019,1822,3,4700,1566.666667
21817,14/08/2022,605,3,5501.97,1833.99
21830,17/07/2019,1729,7,14880.58,2125.797143
21838,08/03/2019,1860,1,2000,2000
21877,07/12/2021,855,3,5502.99,1834.33
21895,06/12/2020,1221,15,29125,1941.666667
21907,23/01/2021,1173,3,4700,1566.666667
21917,10/06/2019,1766,3,5000,1666.666667
21986,08/02/2024,62,8,13600,1700
22009,28/12/2020,1199,5,9347,1869.4
22010,08/11/2022,519,13,23075,1775
22045,20/11/2020,1237,5,9328,1865.6
22053,26/10/2022,532,16,26180.93,1636.308125
22064,31/10/2020,1257,7,13500,1928.571429
22117,01/01/2021,1195,5,8068,1613.6
22136,25/05/2023,321,80,145714.94,1821.43675
22189,09/03/2020,1493,5,9300,1860
22219,24/03/2020,1478,6,12000,2000
22243,01/01/2019,1926,1,2000,2000
22267,24/02/2021,1141,24,44378.99,1849.124583
22271,03/11/2020,1254,11,22250,2022.727273
22274,10/02/2024,60,31,51123.61,1649.14871
22280,25/01/2021,1171,9,15830.3,1758.922222
22300,17/07/2020,1363,5,8862,1772.4
22303,04/01/2023,462,26,54811.42,2108.131538
22332,07/01/2020,1555,1,2160,2160
22378,16/02/2024,54,26,55616.98,2139.114615
22380,18/01/2024,83,17,35500,2088.235294
22382,07/10/2020,1281,10,15926,1592.6
22390,03/06/2023,312,62,109120.9,1760.014516
22450,11/10/2020,1277,8,15800,1975
22525,01/06/2020,1409,6,11000,1833.333333
22579,24/08/2021,960,7,12312,1758.857143
22598,14/04/2022,727,7,12473.98,1781.997143
22671,04/12/2019,1589,1,2000,2000
22677,13/06/2019,1763,3,5300,1766.666667
22711,08/10/2022,550,6,12490.87,2081.811667
22795,13/10/2020,1275,6,12500,2083.333333
22803,03/03/2024,38,102,171966.52,1685.946275
22823,30/11/2020,1227,8,16410,2051.25
22847,31/01/2024,70,7,13353.99,1907.712857
22892,02/09/2021,951,7,11001,1571.571429
22916,04/10/2023,189,11,20946,1904.181818
22924,09/04/2021,1097,7,12001,1714.428571
22926,12/02/2023,423,8,16562.99,2070.37375
22932,05/01/2020,1557,3,5000,1666.666667
22933,21/09/2023,202,23,41917.45,1822.497826
22961,03/11/2019,1620,8,14625,1828.125
22982,13/12/2019,1580,2,3433.5,1716.75
22994,27/07/2020,1353,1,2000,2000
23003,23/02/2024,47,5,8001,1600.2
23026,01/06/2019,1775,2,4000,2000
23044,27/02/2019,1869,1,1900,1900
23053,26/02/2019,1870,1,2000,2000
23092,14/07/2023,271,36,69965.92,1943.497778
23093,01/03/2023,406,17,26670.98,1568.881176
23116,09/07/2019,1737,2,4000,2000
23128,18/11/2020,1239,32,57914,1809.8125
23271,18/03/2021,1119,11,19055,1732.272727
23379,31/12/2019,1562,3,5655,1885
23390,01/09/2020,1317,9,16225.3,1802.811111
23441,31/12/2023,101,7,10781.45,1540.207143
23444,20/03/2019,1848,2,4000,2000
23475,19/06/2019,1757,1,2000,2000
23620,27/06/2021,1018,11,19947,1813.363636
23622,03/12/2020,1224,9,16600,1844.444444
23637,04/06/2022,676,45,75679.22,1681.760444
23656,20/09/2022,568,8,14228.3,1778.5375
23662,09/12/2022,488,11,23051,2095.545455
23673,14/05/2021,1062,4,8310,2077.5
23679,15/12/2020,1212,8,13055.32,1631.915
23780,18/02/2024,52,12,22715.99,1892.999167
23811,09/02/2024,61,38,61812.54,1626.645789
23825,18/06/2020,1392,3,5050,1683.333333
23859,13/01/2021,1183,2,3482,1741
23901,28/02/2024,42,58,93750.85,1616.393966
23914,02/06/2023,313,69,120051.54,1739.877391
23995,09/03/2019,1859,1,1823.53,1823.53
24031,04/02/2020,1527,7,13208,1886.857143
24040,16/09/2020,1302,6,10000,1666.666667
24053,09/04/2021,1097,24,38463.45,1602.64375
24064,08/05/2021,1068,13,21702.99,1669.460769
24227,30/10/2019,1624,8,14500,1812.5
24261,06/07/2020,1374,7,12600,1800
24282,18/07/2019,1728,3,5300,1766.666667
24331,21/06/2019,1755,2,3652,1826
24403,06/07/2023,279,38,69943.81,1840.626579
24418,29/01/2021,1167,1,1744,1744
24515,27/05/2020,1414,6,12600,2100
24523,19/03/2021,1118,9,14813.99,1645.998889
24531,13/10/2020,1275,7,14140.26,2020.037143
24546,30/08/2021,954,2,3600,1800
24616,03/04/2019,1834,2,4200,2100
24635,10/06/2019,1766,1,2000,2000
24669,17/02/2024,53,10,20657.78,2065.778
24673,09/06/2020,1401,3,6000,2000
24684,01/07/2019,1745,2,3500,1750
24718,30/01/2019,1897,2,3078.18,1539.09
24719,02/01/2023,464,20,31300.41,1565.0205
24723,13/12/2022,484,2,3504.98,1752.49
24766,21/11/2020,1236,12,25000,2083.333333
24871,26/08/2022,593,10,18142.97,1814.297
24978,23/11/2020,1234,3,4702.93,1567.643333
25034,09/01/2024,92,4,7402.99,1850.7475
25041,27/07/2019,1719,2,3165,1582.5
25062,25/02/2023,410,12,22020.46,1835.038333
25075,28/01/2021,1168,7,12605.98,1800.854286
25128,07/08/2020,1342,5,9000,1800
25148,15/05/2020,1426,3,5099.02,1699.673333
25176,12/05/2019,1795,1,2000,2000
25225,16/10/2020,1272,7,14710,2101.428571
25234,11/04/2020,1460,3,6293.73,2097.91
25235,31/10/2019,1623,3,6300,2100
25237,13/01/2021,1183,11,22000,2000
25242,26/02/2024,44,20,34083.97,1704.1985
25246,16/08/2019,1699,1,1600,1600
25247,13/02/2023,422,9,16504.99,1833.887778
25300,26/03/2019,1842,1,1935,1935
25344,22/06/2020,1388,7,10803,1543.285714
25407,09/04/2020,1462,9,17930,1992.222222
25429,24/06/2019,1752,6,11900,1983.333333
25436,16/05/2019,1791,3,6100,2033.333333
25440,20/11/2020,1237,14,23862.7,1704.478571
25452,05/08/2020,1344,3,6200,2066.666667
25471,22/05/2019,1785,2,3630,1815
25500,10/06/2019,1766,7,11000,1571.428571
25570,26/06/2019,1750,2,3500,1750
25572,11/10/2020,1277,6,9849.14,1641.523333
25583,14/11/2019,1609,2,4100,2050
25598,07/03/2020,1495,3,6000,2000
25600,22/03/2021,1115,19,29999.28,1578.909474
25609,21/01/2024,80,39,64018.46,1641.498974
25648,25/01/2019,1902,3,5384,1794.666667
25660,11/12/2022,486,13,27589.95,2122.303846
25675,16/04/2020,1455,1,2000,2000
25756,03/10/2020,1285,2,3884.96,1942.48
25767,27/11/2020,1230,16,29938,1871.125
25809,15/05/2020,1426,5,8808,1761.6
25899,12/02/2021,1153,5,10000,2000
25942,20/11/2023,142,8,15526.99,1940.87375
25950,01/07/2021,1014,36,69959.99,1943.333056
26033,23/09/2023,200,7,12603.14,1800.448571
26148,26/06/2023,289,11,23345.98,2122.361818
26173,30/10/2023,163,25,44370.94,1774.8376
26298,07/04/2023,369,52,87596.12,1684.540769
26398,04/04/2021,1102,1,1550,1550
26473,16/05/2023,330,5,9989,1997.8
26545,25/02/2023,410,22,44838.18,2038.099091
26646,05/11/2022,522,6,11882.98,1980.496667
26752,12/09/2021,941,2,3151.99,1575.995
26809,24/02/2023,411,17,36237.91,2131.641765
26838,04/08/2021,980,1,2000,2000
26873,04/03/2023,403,8,12959.95,1619.99375
26888,22/08/2021,962,2,4300,2150
26889,07/07/2023,278,12,19941.42,1661.785
26921,15/10/2023,178,6,9914.96,1652.493333
27027,17/12/2022,480,14,23186.83,1656.202143
27097,19/06/2022,661,4,7000,1750
27106,21/02/2023,414,12,20661.95,1721.829167
27123,18/09/2023,205,5,7760.96,1552.192
27215,30/01/2024,71,6,9867.41,1644.568333
27289,27/06/2022,653,5,8001.99,1600.398
27310,12/05/2023,334,14,22861.99,1632.999286
27314,13/06/2022,667,2,3998,1999
27319,26/09/2023,197,18,34923.1,1940.172222
27504,04/09/2022,584,5,10202.99,2040.598
27592,21/01/2024,80,5,8553.75,1710.75
27661,28/04/2022,713,2,3400.99,1700.495
27692,03/11/2022,524,3,5002,1667.333333
27731,30/09/2023,193,31,64962.3,2095.558065
27740,28/02/2024,42,17,29425.91,1730.935882
27750,19/01/2024,82,8,13688.99,1711.12375
27811,21/11/2023,141,14,26381.97,1884.426429
27889,02/03/2024,39,5,9981.13,1996.226
27904,30/12/2022,467,6,9736.44,1622.74
28007,07/06/2023,308,8,14499,1812.375
28055,29/02/2024,41,6,12052.98,2008.83
28099,07/11/2023,155,5,10068.97,2013.794
28132,30/06/2023,285,11,17526.4,1593.309091
28137,17/05/2023,329,1,2000,2000
28228,21/02/2024,49,18,29314.92,1628.606667
28364,02/03/2024,39,32,50157.3,1567.415625
28449,03/03/2024,38,2,3139.99,1569.995
28600,28/02/2023,407,4,6251.99,1562.9975
28703,11/02/2024,59,1,2000,2000
28892,01/03/2023,406,14,30000,2142.857143
28895,23/12/2023,109,6,12001.99,2000.331667
28966,12/04/2023,364,2,3250,1625
28967,11/05/2023,335,3,4927,1642.333333
28993,26/09/2023,197,4,6830,1707.5
29063,19/06/2023,296,3,5998,1999.333333
29200,28/12/2023,104,4,7519,1879.75
29212,21/11/2023,141,3,5511.98,1837.326667
30037,24/10/2023,169,2,4250,2125
